"","id","text","sentiment"
"2517",570044497330987008,"Without notifying though? “@AmericanAir: @krescate We don't like Cancelled Flightling flights, Kim, but weather has not played nice with us.""","negative"
"2518",570044516318748672,"@SouthwestAir Kudos to bag handler at DTW gate 21 at 7:10 pm. Ran to keep bags from hitting ground in 9 degree temp! http://t.co/5tXU5tSFkJ","negative"
"2519",570044554130423808,"Decisions Decisions @MandarinJourney @united:  We'd love for you to try our service. We offer status match too. http://t.co/xbQqqbRgVF ^KP”","neutral"
"2520",570044681670696960,"@united thank you.","positive"
"2521",570044700951838720,"“@AmericanAir: @TheCandaceSmith Thanks for the shout-out, Candace! Enjoy the ride.” Always! I adore American Airlines!","positive"
"2522",570044715321569280,"@JetBlue Do you have any flights with lie flat seating from STL to PDX on or around the date of March 5?","neutral"
"2523",570045020402626560,"@united is horrible!! They lost our carseat and expect us to use a loner carseat, safety regulations say it's illegal to use a used car seat","negative"
"2524",570045153295011840,"“@JetBlue: Our fleet's on fleek. http://t.co/BBM6PAbORt” &lt;&lt;Now THAT is fuckin funny. 😂","neutral"
"2525",570045393565691904,"@VirginAmerica @freddieawards Done and done! Best airline around, hands down!","positive"
"2526",570045461077352448,"@AmericanAir is that the flight for tomorrow?","neutral"
"2527",570045585149063168,"@AmericanAir if it I have not rebooked didn't get notified that it was Cancelled Flightled","negative"
"2528",570045645714620416,"@AmericanAir still on hold. After you hung up on me the first time (another 45 minutes!) http://t.co/IMRLAu77iH","negative"
"2529",570045712211288064,"@united here is the ticket # 0162424965446 please refund my unnecessary upgrade fee","negative"
"2530",570045818205384704,"@USAirways did a pre schooler develop your app? The thing crashes every single time.","negative"
"2531",570045890750230528,"@USAirways hi, Im trying to speak with someone to book travel for a minor. The phone keeps disconnecting. Please advise. Website wont allow.","negative"
"2532",570045914347237376,"@AmericanAir you have a company policy that refuses employees to speak to other employees over the phone? Interesting","negative"
"2533",570046387825410048,"@AmericanAir my 2498 to CLT left the gate. What is next for CLT. Need help","neutral"
"2534",570046633418891264,"@AmericanAir I was suppose to be in FL 4 hours ago. And I'm not. I've been waiting for hours this is just ridiculous","negative"
"2535",570046710870728704,"@SouthwestAir Katie, Gate C47, Denver International, fantastic customer service helping me and 2 new flyers; thx for amazing staff!","positive"
"2536",570047059878936576,"@JetBlue AIRPORT CODE TEST GO. SLC.  BOS MCO","neutral"
"2537",570047651875594240,"@JetBlue if i ask ask the pilot will he tell me the name of our aiecraft","neutral"
"2538",570047669370036224,"@AmericanAir obviously we did see an agent-booked us for tomorrow morning. No hotel, no transportation. #pregnantwithtwins #stranded #angry","negative"
"2539",570047733236695040,"@USAirways @AmericanAir now this is beyond ridiculous. Some steering problem delays us again. #neveragain  it's no wonder you had to sell","negative"
"2540",570047737347088384,"@USAirways I bougth ticket same fligths twice and you dont refund money it is big problem other company refund money why dont u pay back","negative"
"2541",570047938401071104,"@JetBlue that's not a answer!","negative"
"2542",570047946932101120,"@AmericanAir right so I missed my connection / had a three hour Kay over / then you lost my bag.","negative"
"2543",570048188830216192,"@USAirways I am a premium #DividendMiles #cardholder. Unacceptable 4 you to #hangup my #customerservice call twice after putting me on hold.","negative"
"2544",570048275367079936,"@usairways I've been on hold for over an hour only b/c my CC miles aren't showing up. What a mediocre combo of cc &amp; airline #SwitchingBoth","negative"
"2545",570048310876119040,"@AmericanAir I'm here standing at baggage claim waiting for bags FOR OVER AN HOUR at DFW. The gate is 100 feet from here! #nothappy","negative"
"2546",570048528602374144,"@united My mom left her Kindle on flight 1544 today. Burgundy case with a light. Seat 27D. Did anyone find it?","neutral"
"2547",570048726380765184,"@united I send an email about my bad experience and you send back a generic response.  Yet another reason why I'll never fly with you again.","negative"
"2548",570048804550004736,"@JetBlue what maintenance?  The flight landed from Jamaica, has to go through security then get to term 3 then cleaned then board","negative"
"2549",570048844702076928,"@united Been trying since 1230 to file a report.","negative"
"2550",570048851295383552,"@USAirways #DividendRewards Urgently need to speak with a CS rep. My 50K miles havent shown &amp; I've fulfilled all reqs. Flight Booking Problems flights today","negative"
"2551",570048890466111488,"@JetBlue @DatingRev mco to lag two hour delay and sitting in Tarmac going on 40 minutes with infants crying on plane!! Get us off this plane","negative"
"2552",570048915518533632,"@JetBlue or she ;)","neutral"
"2553",570049018820042752,"@JetBlue I like "" Follow @JetBlue ""","positive"
"2554",570049195446444032,"@SouthwestAir will do - if you follow back I can DM that info","neutral"
"2555",570049295040307200,"@united UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.","negative"
"2556",570049623697461248,"@JetBlue FYI, I'm onboard #616 comfortably travelling to JFK, seat was no problem as you said. Thanks for making flying more civilized!","positive"
"2557",570049697924009984,"@united we would...how do I contact you to discuss? A few poor experiences with customer service but would give it a shot!","negative"
"2558",570049704618299392,"@AmericanAir an hour now waiting on the phone for US Air help. 10 hours waiting at the airport yesterday. Love the service guys.","negative"
"2559",570049743549833216,"@united GRK13575M is the file reference","negative"
"2560",570049923858567168,"@united comically on the return flight from ASE there were two United flights boarding at adjacent gates and not clear which plane to board","negative"
"2561",570050268588597248,"@united can you tell me how to file a claim for clothing that had to be purchased?","negative"
"2562",570050323017920512,"@united the aircraft closest to gate was for the other flight and the one closest to our gate was going to Chicago.","neutral"
"2563",570050402294636544,"@SouthwestAir very disappointed in your customer service right now. definitely not feeling the luv. what's worse, 2nd time this winter.","negative"
"2564",570050603851710464,"@JetBlue I can't find a good photo of it... You got one? #goodnight","neutral"
"2565",570050603927392256,"@AmericanAir thanks to your attendant on flight for advising connect flight held.  Ran with kids and flight departed. Poor service at Miami","negative"
"2566",570050635703300096,"@AmericanAir Did the policy change? I've seen people with hamsters and rabbits before.","neutral"
"2567",570050691173101568,"@SouthwestAir if I am enrolled in the ATL companion pass offer and booked 3 flights already before May 17 when can I start using the pass?","neutral"
"2568",570050754158800896,"@AmericanAir the issue wasn't a long wait. It was an infinite do loop. Your system didn't let me (or any customer) wait or leave a message.","negative"
"2569",570050785490419712,"@united http://t.co/hj5kq82Chn, however, is completely under your control—the price was and still is displayed on http://t.co/hj5kq82Chn.","negative"
"2570",570050881879568384,"@USAirways @joyadventuremom there are breastfeeding momma's watching this story all over the country! Better work on a faster response :)","negative"
"2571",570050891929280512,"@united despite shaky connections, looks like I'll get home tonight. Great job, @united - was touch and go for a while..","positive"
"2572",570051191943483392,"@united rebooting Chicago dispatch system, need @pivotalcf as I'm tired of sitting on planes","neutral"
"2573",570051265373171712,"@united lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.","negative"
"2574",570051381534396416,"@VirginAmerica Moodlighting is the only way to fly! Best experience EVER! Cool and calming. 💜✈ #MoodlitMonday","positive"
"2575",570051488875020288,"@USAirways - 53 minutes on hold for a reservation?","negative"
"2576",570051666386374656,"See you in ATL! “@SouthwestAir: Congrats to our #DestinationDragons winners! Ready, Atlanta? http://t.co/AY1GIdcfa4 http://t.co/yC7V2s0iOd”","neutral"
"2577",570051731033235456,"Stop this madness RT @JetBlue: Our fleet's on fleek. http://t.co/7x9uSbj2FV","neutral"
"2578",570051834188075008,"@AmericanAir thanks.  I actually made it, my connection flight was delayed.  Guess all delays are not a bad thing. http://t.co/XGgCNTco8m","positive"
"2579",570051874537271296,"@AmericanAir any idea why flight 5392 from HSV to DFW tomorrow Cancelled Flightled about 45 minutes ago?","neutral"
"2580",570051875652767744,"@united system failure again = bad trend.  Software projects are like flying an airplane; there's no such thing as an emergency takeoff.","negative"
"2581",570051991277342720,"Nice RT @VirginAmerica: Vibe with the moodlight from takeoff to touchdown. #MoodlitMonday #ScienceBehindTheExperience http://t.co/Y7O0uNxTQP","neutral"
"2582",570052124010278912,"@USAirways I've been on hold for over an hour.  Not doing so well in the customer service department.  #weak","negative"
"2583",570052545298759680,"@AmericanAir Asked for a waiver of a change fee for flight booked w/in past 24 hrs. Rep was rude. Just told me no. Didn't even try to help!","negative"
"2584",570052723409874944,"@AmericanAir @Rizzilient After days, I finally got the automated service to call me back but it hung on me! This is beyond ridicules.  help!","negative"
"2585",570052879643381760,"@SouthwestAir /I really love your customer service Lou Ann in Phx rocks. Thanks SW. #be Ourguest","positive"
"2586",570053168349851648,"@AmericanAir is there another line I can call when I am on hold for 5 hours? Also how can I get compensated for this loss of time and money?","negative"
"2587",570053254836416512,"@SouthwestAir Thanks for two smooth, safe and fast flights! #Boston #Houston #LUVSWA http://t.co/elhxUV0Uj1","positive"
"2588",570053417311342592,"@united UA63 from Madrid arrived no agent mass confusion we sent to and fro by 3 UA employees. MaryJo was rude and unhelpful.","negative"
"2589",570053482029277184,"@united  what is the real deal with the delay on flight UA 1032 from Denver to Vegas?","negative"
"2590",570053734639792128,"@united Today was not your finest. All could have been prevented by one gate agent advising 200 passengers.","negative"
"2591",570053736950685696,"@SouthwestAir thanks!","positive"
"2592",570053838499143680,"@united That's correct—I've spent hours trying to book online only to receive an error when clicking final purchase button. (1/2)","negative"
"2593",570053912214024192,"@united I appreciate your efforts getting me home!","positive"
"2594",570053952856854528,"@AmericanAir 4369. about 4 flights all using same gate w/buses to the planes.  Awful boarding process. Hour and a half Late Flight","negative"
"2595",570054105789550592,"@SouthwestAir great day in the air. http://t.co/YNc2ZUt4zz","positive"
"2596",570054257577041920,"@USAirways Thanks for getting back to me. I called that number earlier but no option to leave vm and just rings with busy tone","neutral"
"2597",570054266267811840,"@USAirways no worries, your flight attendant took care of it.","positive"
"2598",570054360505323520,"@united It's taken ~3 weeks for Cust Care to respond to Case #8477733, requesting a refund for wi-fi not working. Where can I get an update?","negative"
"2599",570054495943720960,"@USAirways Expedia reserved a ticket for me and 2 more for a USAW flight but only issued 1. They are not responsive.Thoughts?","neutral"
"2600",570054549915873280,"@AmericanAir Thank you for the response. Much appreciated!","positive"
"2601",570054574389788672,"@united Calls to 800# resulted in 2hrs of hold time &amp; 2day wait to check suspect code share fare. Nothing investigated—my time wasted (2/2)","negative"
"2602",570054647689322496,"@united Terrific. Many thanks. Looking forward to being back on UA tomorrow. Had a great flight up to Vancouver.","positive"
"2603",570055285500469248,"@united Soooo, it's been 15 days and you've offered no response. So I assume poor treatment by gate agents is the norm now?","negative"
"2604",570055700790931456,"@united computers are down but you stopped giving updates and took my flight info off the app. That's just ridiculous keep people updated!","negative"
"2605",570055898367799296,"@united I'm very frustrated and have wasted 2 days now due to your equipment failures.","negative"
"2606",570056002692710400,"@AmericanAir  TPA - ORD!!! AA1679 Another successful journey, thanks for the hospitality!","positive"
"2607",570056289419526144,"@AmericanAir Hi AA ! I placed an itin on hold to expire on 2/27.Just logged into my acct..its gone! Seat hasn't been released to inv. Help?","negative"
"2608",570056533356224512,"@USAirways   Not good. On hold for over an hour. http://t.co/wSgYckCIIO","negative"
"2609",570056648137576448,"@united 5 gate changes, two delays.  Even the crew thinks the airline sucks","negative"
"2610",570056726793359360,"@JetBlue not one of my four flights this trip has been on time. What the he'll is your companies problem?","negative"
"2611",570056859698270208,"@USAirways yes, but we were answered and put back on hold while they were to check on our request..  50 mins Late Flightr nothing!","negative"
"2612",570056874583654400,"@SouthwestAir disappointed in the 'service' I've received. Checked in online, checked my my flight status online, CHECKED IN AT THE AIRPORT","negative"
"2613",570056907634798592,"@AmericanAir she sent you an email 2 customer service the night it happened ur response was basically 2 bad sorry how should she contact u.","negative"
"2614",570056984986300416,"@USAirways : Was on flight 2046 BOS-CLT on 2/22, awful experience, exit row seat was so narrow that I could not move my legs! Unacceptable.","negative"
"2615",570057178687475712,"@united was no one between the scan and inside the plane. I just asked the people in line around me where the plane was going","negative"
"2616",570057416718491648,"@AmericanAir I really wanted to sign up for your airline credit card but your absurd $400 change fee to switch my flight made me think twice","negative"
"2617",570057520162721792,"@USAirways well I thought they had hours ago but just found out that no I do not have a seat","negative"
"2618",570057521353764864,"@united updated A320 aircraft has wifi and device entertainment but no outlets. I don't get it. How can I charge devices?","negative"
"2619",570057601976631296,"@united I received my luggage that also looked to be left in the snow when I arrived. I'm asking for all 50 people to be refunded.","negative"
"2620",570057784114302976,"@AmericanAir If it's in my backpack, why do I need to see agent?","negative"
"2621",570057809037008896,"@AmericanAir thanks for making this the worst flying experience ever. 4 different planes of mechanical issues and 12 hours and counting","negative"
"2622",570057855358935040,"@AmericanAir I had an advantage # and you deactivated it. I don't think you should deactivate a customers acct without their knowledge #help","negative"
"2623",570057871058079744,"@AmericanAir we have posted your response on facebook for everyone to see people are appalled by your lack of concern","negative"
"2624",570057930332102656,"@united Thanks for the reminder. It's been a fun ride. http://t.co/pPVA4Rch9f","positive"
"2625",570057993770831872,"@AmericanAir LITERALLY just told me they'd rather have an empty seat than my mom get to come earlier &amp; take me to Dr. appointment. WOW","negative"
"2626",570058065480962048,"@USAirways yes, with Delta!","neutral"
"2627",570058070224728064,"@AmericanAir of delays and trapped on planes with no water or air. Never ever ever again. #neveragain #aafail","negative"
"2628",570058190647271424,"@united not just refunded, but for those of us who are on vacation to get a free room night to make up for making us sleep in DIA","positive"
"2629",570058262743101440,"@JetBlue I understand why ur doing it. But for someone who just traveled 2+ hours to get here early. Relax b4 flight etc. Adv notice maybe??","negative"
"2630",570058295689523200,"@USAirways finally spoke with someone. I have to email the refund dept. I love you guys, but 6 hours in line to be told no dice sucks.","negative"
"2631",570058565974675456,"@JetBlue if I had made as many mistakes as you in as short a period of time. I would I have lost my job at this point!!!","negative"
"2632",570058699676520448,"@SouthwestAir Twitter cust svc rule 1 Dont say IF we fell short. I just told u u did! #2 If u cant solve problem don't say anything at all!","negative"
"2633",570058986025672704,"@united Made the upgrade list. Will fly 1st tomorrow (for 40 min) for the first time ever! 🙌 #StatusMatchPaidOff http://t.co/ATfRKp6goY","positive"
"2634",570059116066017280,"@jetblue you just directed me to your mobile website. Where is the direct link? GET IT TOGETHER!","negative"
"2635",570059381284302848,"@SouthwestAir here is my conf #F8NEQM. My flight was delayed for 3 hours while my friend waited for me on her bday. Please follow up.","negative"
"2636",570059462976917504,"@JetBlue DONT LOSE MY LUGGAGE!!!","negative"
"2637",570059496300548096,"@JetBlue absolutely no worries. I'm just never flying with you again. Ever. Even I have to hitch hike cross country #passengersarepeople","negative"
"2638",570059530567962624,"@united @AmericanAir so that's it? It just ends there? Come on! I traveled for literally an extra day and a half because of this!","negative"
"2639",570059565947101184,"@united UA276 sitting at EWR nearly an hour after sked.  Pilot says computers down but no clue when we will leave.  Can you help?","negative"
"2640",570059574268469248,"@SouthwestAir has become like every other airline #crooked I can't believe they are taking over $500 #shouldwearmasks #shocked","negative"
"2641",570059605662834688,"@united @AmericanAir spent hundreds to rectify the situation and you guys go quiet","negative"
"2642",570059874480091136,"@AmericanAir seriously, all flights from Detroit to Dallas are Cancelled Flightled 2 days in a row. I want to get home &amp; see my wife &amp; kids.","negative"
"2643",570060184908910592,"@JetBlue - I did, but since I was stranded in SYR without a ride I missed the window of opportunity to have rights in this matter. (4 hours)","negative"
"2644",570060272049778688,"@USAirways no i use to skyscanner and travel agency and i called u . You said you should call travel agency but","negative"
"2645",570060273798631424,"@USAirways Yes &amp; have already spent 1K+ on the card &amp; paid the $89 annual fee, but the 50K miles have not shown up. Want to fly AUS --&gt; ATL","negative"
"2646",570060649780400128,"@AmericanAir @nrosenb1 It's not allowing me to book available seats","negative"
"2647",570060687164067840,"@AmericanAir ""sorry you were disappointed"" #outoftouchwithreality #people have kids and jobs","negative"
"2648",570060726523584512,"@AmericanAir Would it be ok to send you a DM asking a few questions because i'm deaf and been on hold so long?","negative"
"2649",570060752926728192,"@USAirways travel agency said that if usairways accept we will refund money i dont understand why dont u refund","negative"
"2650",570060776301424640,"@AmericanAir You found my lost luggage, won't bring it to me until tomorrow. Next day if the weather isn't nicer. Terrible service","negative"
"2651",570060846241611776,"@AmericanAir thanks","positive"
"2652",570060873328414720,"@USAirways ... I f@$%ing hate you.","negative"
"2653",570060997907447808,"@united After our unscheduled refueling stop and missing 2 connecting flights we r home n looking 4ward to our bed and a big PB&amp;J sandwich.","negative"
"2654",570061033253023744,"@USAirways you say to call travel agency and they say we cant refund because usairways didnt accept this.","negative"
"2655",570061334898872320,"@SouthwestAir in flight wifi + @TMobile wifi calling makes for the best combination. Who doesn't love texting 40,000 feet in the air :D","positive"
"2656",570061339604987904,"@united load balancing system apparently down #systemwide - major impact on all #united airlines flights. Was this a #cyberattack?","negative"
"2657",570061375592136704,"@JetBlue - I did that as soon as I realized. Will they try to figure out who is stealing from people's bags? Security cameras? Anything?","negative"
"2658",570061827100422144,"@usairways that wasn't the issue. Someone finally helped on the phone. Now theres a website error that won't let me process my request. SMH","negative"
"2659",570061921145065472,"@AmericanAir so disappointed with this airline never again will I book with you guys","negative"
"2660",570062116096331776,"@SouthwestAir Do you know the reason flight #336 from Dallas to Midland was diverted to Lubbock? Was suppose to be direct to Midland.","neutral"
"2661",570062210640322560,"@SouthwestAir your welcome. It was the thoughts of nearly the entire plane.","negative"
"2662",570062369096908800,"@AmericanAir on flight 1074 that has been delayed for hours over human errors like a food truck hitting the plane, now the lines are frozen.","negative"
"2663",570063107701272576,"@AmericanAir This is getting out of hand. I called Reservations to reserve the seats that it won't let me select online and there's a fee...","negative"
"2664",570063192581390336,"@AmericanAir jet slides off icy taxiway at @dfwairport 

STORY: http://t.co/4pONJ3jidE http://t.co/3DCWerZ1kr","neutral"
"2665",570063224328081408,"@united Flight attendant never served me my beverage (tea), and not once checked up on me. What gives? #ua6076 #notcool","negative"
"2666",570063322449616896,"@JetBlue - Hopefully that will help someone in the future. Would there have been a different procedure if I had discovered the theft sooner?","negative"
"2667",570063450174464000,"@united UA938 ORD-LHR.  bags are being loaded 30min Late Flight. Frigid air into cabin! Plane feels like falling apart! Upgrade long haul fleet!","negative"
"2668",570063451143462912,"@AmericanAir I've just received the ticket. Thank you for your help","positive"
"2669",570063574858493952,"@united yes I filed a claim &amp; hope to receive by luggage by 2am. Ridiculous as I had to purchase items to go to sleep &amp; no reimbursement.","negative"
"2670",570063648468688896,"@AmericanAir WHAT IS GOING ON?  This is pathetic. Online doesn't work and phone wants $25 to give a seat assignment.","negative"
"2671",570063683256242176,"@USAirways has the worst customer service line.  I've called them 8 times today and not once was I able to talk to a real human being.","negative"
"2672",570063826508320768,"@united has once again let me down. Don't think I've ever flown with them and not had problems. Worst airline period.","negative"
"2673",570063869596475392,"@united Late Flight to Denver, Late Flight to Newark...let's not even get into the disaster that was checking bags. Unacceptable.","negative"
"2674",570064017022181376,"@USAirways you are the actual worst.  You have zero respect for your passengers. I'm officially done flying with you.","negative"
"2675",570064025918115840,"@AmericanAir Again you guys are a huge joke and Cancelled Flight your flight for no reason. This is the 3rd time in one trip for me that you have","negative"
"2676",570064285860171776,"@AmericanAir Cancelled Flight my flight saying it is cause of weather condition when it was the only flight that was Cancelled Flight","negative"
"2677",570064381410734080,"@SouthwestAir reference #: 261093929756","neutral"
"2678",570064443159089152,"@AmericanAir your assistance has not been very helpful frustrating disappointing experience &amp; w/small children very inconvenient","negative"
"2679",570064554232688640,"@AmericanAir This is getting a bit ridiculous when and you have made me miss 2 full days off work and had to pay for cabs back and forth","negative"
"2680",570064927550889984,"@AmericanAir airport and 2 extra nights for hotels and not once have I heard of anything from your embarrassing airline saying that you will","negative"
"2681",570065037231927296,"@united where is my flight voucher?","neutral"
"2682",570065109420101632,"@united yes in Lusaka, Zambia. My guess is the bags never made the plane at IAD.","negative"
"2683",570065109961322496,"@JetBlue but the 4 hour policy- when I called and they said I didn't report it soon enough. What would have changed if I had noticed sooner?","negative"
"2684",570065297568194560,"@SouthwestAir won't let me send a DM because they don't follow me.. #lovedflyingwiththem #notanymore #wrong #badpolicy","negative"
"2685",570065322369101824,"@AmericanAir Pay for my accommodations when you are the ones Cancelled Flightling it for no reason and I know your saying (lying) it cause of weather","negative"
"2686",570065545392861184,"@AmericanAir this is the biggest joke I've ever seen and will be telling everyone never to use you guys cause you are a joke","negative"
"2687",570066166930145280,"@JetBlue - Definitely no note from whoever stole from me.","negative"
"2688",570066175008350208,"“@JetBlue: Our fleet's on fleek. http://t.co/Vxn2J36M7V” this happened","neutral"
"2689",570066226233417728,"@AmericanAir seats that were assigned are inappropriate for child this age. AA knew age of child.","negative"
"2690",570066231757180928,"@AmericanAir thx for the apology.   A commitment to fix your broken system would be better.  Actually fixing it would be better still.","negative"
"2691",570066245195829248,"@JetBlue you delay all my flights. Then you redirect my gate. Then you tell me had we stuck with the original gate we would have 1/3","negative"
"2692",570066283233972224,"@SouthwestAir What an awesome flight Dallas 2 NY. Virgin America refused bc of my child's peanut allergy but u guys didn't. Thanks! 👍😊","positive"
"2693",570066391388172288,"@united Why tell us flight is delayed, then tell us it's on time again with 20 min to spare? Don't say it's delayed unless you're sure!","negative"
"2694",570066450796257280,"@united  Delay DEN-CLE because they have to manually enter baggage tags? Really? Worst cust service day for this 1ker. #friendlyskies??","negative"
"2695",570066487056027648,"@SouthwestAir should offer cdn border towns incentive to fly since exchange rates are #hurt. #customerappreciation #gaincustomers #keepem2","neutral"
"2696",570066554848743424,"@JetBlue we would have been up in the air by now. Now our new plane we've been redirected to has mechanical errors aka more delays 2/3","negative"
"2697",570066634976555008,"@United an idea: monitor mileage members travel patterns enough to know when they change jobs/lose status...and make the transition easier.","neutral"
"2698",570066805810601984,"@united Yes. Did file a claim as soon as the carousel stopped without my bag on it. Got an email that its found but not sched for delivery","negative"
"2699",570066859330019328,"@JetBlue you can do better than this. And you can do better for me and all the passengers. #flight108 jfk to pwm.","negative"
"2700",570067079253991424,"@united Not encouraged that I'll have my CPAP tonight.","negative"
"2701",570067181733580800,"@united Connection at ORD was on the exact same plane again. Checked carry-on was apparently taken off &amp; left in Chicago. Pretty ridiculous.","negative"
"2702",570067446712791040,"@AmericanAir @louprice13 @aacustomerservice. Apology not good enough. 4 planes with mechanical and 9 hours delayed unacceptable.","negative"
"2703",570067529206358016,"@united agent helps the person in front of me.  Finishes up with them and then walks away.  The guy behind me is as shocked as I am.","negative"
"2704",570067865946234880,"@USAirways was transf, held 15-18 min more b4 agent answered and helped. By time I got to person fare I'd seen was gone.  Had to get supv.","negative"
"2705",570068045500194816,"@JetBlue try harder. Take a winners attitude to your work.","neutral"
"2706",570068393736302592,"Keep it up :) @AmericanAir","positive"
"2707",570068397544710144,"@AmericanAir I loved todays fight. But there was a bad draft on the airplane please add more air to air thanksm","negative"
"2708",570068435805310976,"@united I hope so too","neutral"
"2709",570068449646346240,"@AmericanAir @USAirways I need to Cancelled Flight a flight I booked earlier tonight. Are you able to do it over Twitter?","neutral"
"2710",570068466717237248,"@AmericanAir Best planes in the business. NOT? AA5411 today. http://t.co/I7Vdi9WqSF","negative"
"2711",570068649295241216,".@AmericanAir Hopefully it's all fixed. They've got a new aircraft for us- just waiting to board.","neutral"
"2712",570068659193950208,"@USAirways thank you.","neutral"
"2713",570068976778153984,"@SouthwestAir The Fact That U See Black History Month 12 Months A Year Is Honorable! We WILL BE An Economic Base For Corp. Like U In Future!","positive"
"2714",570069217879461888,"@AmericanAir yikes.","neutral"
"2715",570069236971806720,"@united Twitter isn't letting me DM you..","neutral"
"2716",570069262586540032,"@AmericanAir unable to access the website.  Will try again.","negative"
"2717",570069345818161152,"@AmericanAir Why is your cover photo of TWA? Just wondering.","neutral"
"2718",570069362310324224,"@usairways  US1799 CLT-&gt;SFO in first no desert, no snack basket. Incoming was on time ? What’s up?","negative"
"2719",570069642976239616,"@AmericanAir yes....twice...for two different flights and occasions","neutral"
"2720",570070044547403776,"@AmericanAir doesn't care about customers, break your gear and tell u they can't do anything. @WSJ @latimes @chicagotribune #media #filmcrew","negative"
"2721",570070364723814400,"@AmericanAir Nope. Couldn't make changes online and after 90 mins on hold and time dealing w/ the rude rep, the 24 hour window has closed.","negative"
"2722",570070449406812160,"@USAirways it is my fault but i bought online and i get twice why i buy twice it fault but i bougth ticket jfk to mccaren and usairways ++","negative"
"2723",570070483338731520,"@AmericanAir which one.?i have been booked on 6 different ones in the past 2 days","negative"
"2724",570070485653786624,"@AmericanAir We tried with multiple people. I already sat on the phone for an hour and a half and got nowhere.","negative"
"2725",570070659130220544,"@SouthwestAir 👏👏👏 on that Late Flightst ad. Makes me happy to be flying you in a few days. #BETHonors","positive"
"2726",570070740566990848,"@JetBlue #1680 Super smooth flight and landing. Nicely done.","positive"
"2727",570070877351469056,"@united thanks for effing up our holidays - we're missing a full day of skiing due to your baggage team's incompetence at @FlyYOW","negative"
"2728",570070880983711744,"@SouthwestAir we can let #bags flutter because we charge travelers that had to change dates #fullprice and we don't let them travel","negative"
"2729",570070928425676800,"@USAirways but i bougth mc caren to jfk with same agency and delta airways . Delta refund money but usairways doesnt accept to refund","neutral"
"2730",570071071220609024,"@USAirways Well, that's a problem considering I need to book a flight tonight for this weekend... is there anything you can do?","negative"
"2731",570071350133579776,"@USAirways yes, but I had to pay more for another flight to get me out tomorrow since there weren't anymore for tonight...not fun :-/","negative"
"2732",570071482182692864,"@united Your website deserves a new design. #html5 FTW!","negative"
"2733",570071877089148928,"@AmericanAir Can I use an SWU on an Finnair codeshare of an American operated flight (JFK-MAN)?  Thanks in advance for the help!","neutral"
"2734",570071999780933632,"@united question:are there onboad 110 volt outlets in all planes? If so, where?","neutral"
"2735",570072031502340096,"@AmericanAir what is going on with the flight 2417? It has been delay a lot .","negative"
"2736",570072153607049216,"@AmericanAir any delays on tonight's flight from DFW to SAT? I have family members on board.","neutral"
"2737",570072227942674432,"@USAirways cust svc means nothing! So disappointed. Trying since 730a to speak to a human I get bad weather not bad service.
#socialtantrum","negative"
"2738",570072252026376192,"@united Please help... I am in Ethiopia adopting a two year old child. Have an existing confirmation #. Need to add child to reservation.","neutral"
"2739",570072578540347392,"@AmericanAir the Late Flightst usair4603. Earlier 4591","neutral"
"2740",570072918094442496,"@United I have no way of making phones calls... Need to handle via Twitter/email/web. Thank you!","negative"
"2741",570073365265944576,"@SouthwestAir had a great flight to and from Cabo last week with my family #smoothflight #frequentflyer","positive"
"2742",570073396152676352,"@AmericanAir what can AA do for a load of people about to board their 5th plane of a very long day when the first 4 were unserviceable","negative"
"2743",570073473952968704,"@USAirways my frustrations are the result of multiple experiences Late Flightly. Currently lost luggage. I want to talk to a real person.","negative"
"2744",570073507465469952,"@USAirways - No live person to speak with all day at Dividend Miles, after they wrongfully took over 65,000 miles out of my account.","negative"
"2745",570073592848715776,"@JetBlue JFK NYC staff is amazing. The #lax JetBlue... Sending an email with details but it was a disappointing experience @JetBlueCheeps","negative"
"2746",570073661241057280,"@JetBlue Happy Anniversary!! It's hard to believe you're 15!! You're so young!","positive"
"2747",570073705507725312,"@JetBlue would a storage container like this green one be acceptable to check in with luggage? 18Gal totes http://t.co/mJtK2SFuhG","neutral"
"2748",570073757508726784,"@united you guys continue to impress me in Houston. http://t.co/cIh1qNllcM","positive"
"2749",570073969690169344,"@united My post was just more of disappointment.  I'm a frequent United flyer, it was a simple ??.  1 bad apple doesn't spoil the bunch.","neutral"
"2750",570074077383102464,"@USAirways Please hold flight US 639 in Phoenix! I'm a weary traveler stuck on another flight because the tarmac is having issues!","negative"
"2751",570074583379939328,"@united Well the bar is set low! You guys are really good at the apology game! What will change? When will u guys learn?","negative"
"2752",570074601801318400,"@AmericanAir What are Preferred Seats?","neutral"
"2753",570074662086045696,"@USAirways Disgusted with your poor customer service. U wrongfully remove &gt; 65,000 miles from my Dividend Miles and no live person,","negative"
"2754",570074833993670656,"@united better train your support staff with appropriate decorum, consider revisiting your terrible ""provide a death certificate' policy","negative"
"2755",570074864708669440,"@united tag numbers 0016 964012, 0016 964077, 0016 964078 - let's find these bags.","negative"
"2756",570074886606958592,"@AmericanAir Just followed you.","positive"
"2757",570074976428158976,"@AmericanAir absolutely disappointed in your lack of service. Lost my bag and can't even deliver it after I was told it would happen.","negative"
